Row ID,Order ID,Product ID,Customer ID,Order Date ID,Ship Date ID,Ship Mode ID,Location ID,Sales,Quantity,Discount,Revenue_Before_Discount,Profit,Profit_Margin,Ship_Duration,High_Discount_Flag
7730,US-2016-109260,TEC-AC-10002637,TN-21040,183,394,2,395,431.976,3,0.2,539.9699999999999,-75.5958,-0.175,5,0
7731,CA-2017-104850,FUR-CH-10003774,TW-21025,488,250,2,6,291.136,4,0.2,363.92,-25.4744,-0.0875,6,0
7732,CA-2017-140508,OFF-EN-10000927,PA-19060,66,297,3,78,114.848,4,0.2,143.56,35.89,0.3125,3,0
7733,CA-2017-143294,OFF-PA-10000743,JD-15790,456,111,2,33,10.688,2,0.2,13.36,3.7408,0.35,6,0
7734,CA-2016-165673,OFF-PA-10000697,MN-17935,667,289,1,158,15.232,4,0.2,19.04,5.5216,0.36250000000000004,4,0
7735,CA-2017-134418,OFF-AR-10004441,GM-14500,176,1089,2,6,12.42,3,0.0,12.42,5.2164,0.42000000000000004,5,0
7736,US-2016-106313,OFF-PA-10001870,DG-13300,251,371,2,60,19.44,3,0.0,19.44,9.3312,0.48000000000000004,4,0
7737,CA-2014-105872,OFF-BI-10003684,JG-15160,993,572,2,24,70.368,4,0.2,87.96,26.388,0.37500000000000006,7,0
7738,CA-2017-108287,OFF-AR-10001315,AG-10330,405,699,3,44,12.672,9,0.2,15.84,1.4256,0.11249999999999999,2,0
7739,CA-2017-141103,TEC-PH-10003589,JF-15355,246,635,2,309,89.95,5,0.0,89.95,43.176,0.48,7,0
7740,CA-2014-154781,OFF-PA-10001609,SC-20680,872,36,2,95,6.58,2,0.0,6.58,3.0268,0.46,5,0
7741,CA-2014-154781,TEC-AC-10000474,SC-20680,872,36,2,95,94.99,1,0.0,94.99,28.497,0.3,5,0
7742,CA-2015-147816,TEC-PH-10003095,CM-11935,497,121,1,116,35.12,2,0.2,43.89999999999999,13.17,0.375,2,0
7743,CA-2017-105326,OFF-PA-10001639,KT-16480,649,152,2,2,25.92,4,0.0,25.92,12.4416,0.4799999999999999,7,0
7744,CA-2016-133613,OFF-BI-10002003,CP-12340,27,1304,2,506,7.96,2,0.0,7.96,3.7412,0.47000000000000003,5,0
7745,CA-2016-133613,TEC-PH-10004539,CP-12340,27,1304,2,506,566.97,3,0.0,566.97,153.0819,0.26999999999999996,5,0
7746,CA-2016-133613,OFF-AR-10003829,CP-12340,27,1304,2,506,9.84,3,0.0,9.84,2.8536,0.29000000000000004,5,0
7747,CA-2015-109113,TEC-AC-10004761,EK-13795,547,707,2,27,25.488,2,0.2,31.86,4.779,0.1875,4,0
7748,CA-2015-156153,OFF-FA-10003472,CW-11905,71,1246,1,256,7.56,6,0.0,7.56,0.3024,0.04,2,0
7749,CA-2015-133242,FUR-FU-10003464,KH-16510,653,1423,2,102,60.84,3,0.0,60.84,19.4688,0.32,6,0
7750,CA-2015-133242,OFF-ST-10003716,KH-16510,653,1423,2,102,450.04,2,0.0,450.04,58.5052,0.13,6,0
7751,CA-2015-133242,OFF-BI-10004002,KH-16510,653,1423,2,102,34.6,2,0.0,34.6,16.608,0.48,6,0
7752,CA-2015-133242,TEC-PH-10002496,KH-16510,653,1423,2,102,467.97,3,0.0,467.97,140.391,0.3,6,0
7753,CA-2015-133242,OFF-BI-10004826,KH-16510,653,1423,2,102,33.02,2,0.0,33.02,15.8496,0.48,6,0
7754,CA-2015-158323,FUR-FU-10001546,AB-10600,673,156,3,223,17.088,2,0.2,21.36,1.068,0.0625,3,0
7755,CA-2015-161795,OFF-AR-10001919,AH-10075,380,707,1,48,3.008,2,0.2,3.76,0.3384,0.11249999999999999,2,0
7756,CA-2017-100902,OFF-PA-10002558,CK-12595,702,611,2,44,268.24,7,0.2,335.3,93.884,0.35,4,0
7757,CA-2017-100902,TEC-AC-10003174,CK-12595,702,611,2,44,431.16,5,0.2,538.95,107.79,0.25,4,0
7758,CA-2017-112844,TEC-PH-10003988,SP-20620,39,674,1,251,43.6,4,0.0,43.6,12.208,0.27999999999999997,3,0
7759,CA-2017-112844,FUR-FU-10004845,SP-20620,39,674,1,251,154.95,3,0.0,154.95,30.99,0.2,3,0
7760,CA-2016-158925,OFF-PA-10003072,JP-15460,1058,100,2,17,15.552,3,0.2,19.439999999999998,5.4432,0.35000000000000003,4,0
7761,CA-2014-155390,OFF-PA-10003641,BG-11035,777,1361,2,32,42.208,2,0.2,52.76,13.7176,0.325,5,0
7762,CA-2017-123071,OFF-PA-10003729,CC-12550,735,1140,3,303,10.368,2,0.2,12.959999999999999,3.6288,0.35,3,0
7763,CA-2017-156391,OFF-AR-10003251,SL-20155,987,395,3,161,2.224,1,0.2,2.7800000000000002,0.556,0.25,2,0
7764,CA-2015-103093,OFF-EN-10003286,FO-14305,303,1108,2,113,74.52,9,0.0,74.52,35.0244,0.47000000000000003,4,0
7765,US-2017-118941,OFF-AR-10004078,BB-11545,802,802,4,210,17.52,3,0.0,17.52,5.256,0.30000000000000004,0,0
7766,US-2017-118941,FUR-CH-10002331,BB-11545,802,802,4,210,1779.9,5,0.0,1779.9,373.779,0.21,0,0
7767,US-2017-118941,OFF-AR-10001953,BB-11545,802,802,4,210,219.9,5,0.0,219.9,59.373,0.26999999999999996,0,0
7768,CA-2015-169299,OFF-AR-10002053,DO-13435,253,1338,3,41,7.152,3,0.2,8.94,0.7152,0.09999999999999999,2,0
7769,CA-2017-154088,OFF-PA-10003651,LB-16735,106,702,2,395,26.72,5,0.2,33.4,9.352,0.35000000000000003,5,0
7770,CA-2016-155978,TEC-PH-10002885,TS-21205,1148,1148,4,216,1039.728,2,0.2,1299.66,90.9762,0.0875,0,0
7771,CA-2016-155978,OFF-AP-10002892,TS-21205,1148,1148,4,216,45.96,2,0.0,45.96,13.788,0.3,0,0
7772,CA-2016-108196,OFF-BI-10000545,CS-12505,882,500,2,404,456.588,2,0.7,1521.9599999999998,-304.392,-0.6666666666666666,7,1
7773,CA-2016-108196,TEC-MA-10000418,CS-12505,882,500,2,404,4499.985,5,0.7,14999.949999999997,-6599.978,-1.4666666666666668,7,1
7774,CA-2016-108196,TEC-AC-10000926,CS-12505,882,500,2,404,59.976,3,0.2,74.97,11.9952,0.2,7,0
7775,CA-2016-152800,OFF-EN-10001509,SP-20920,1173,174,3,10,6.12,3,0.0,6.12,2.8764,0.47,2,0
7776,CA-2014-166961,OFF-AP-10001366,CD-12790,423,521,2,521,10.98,1,0.0,10.98,2.9646,0.26999999999999996,4,0
7777,CA-2014-166961,OFF-FA-10003485,CD-12790,423,521,2,521,7.86,3,0.0,7.86,3.6156,0.46,4,0
7778,CA-2014-166961,OFF-ST-10004507,CD-12790,423,521,2,521,51.45,3,0.0,51.45,13.8915,0.27,4,0
7779,CA-2014-166961,OFF-BI-10002353,CD-12790,423,521,2,521,37.056,3,0.2,46.31999999999999,13.896,0.37500000000000006,4,0
7780,CA-2016-139381,OFF-AP-10001271,RF-19840,725,184,2,338,203.92,4,0.0,203.92,55.0584,0.27,4,0
7781,CA-2016-139381,TEC-PH-10004924,RF-19840,725,184,2,338,29.56,4,0.0,29.56,7.9812,0.27,4,0
7782,CA-2015-132136,OFF-BI-10002706,FO-14305,937,900,2,37,8.568,3,0.8,42.84000000000001,-14.5656,-1.7,4,1
7783,CA-2016-162236,OFF-ST-10003442,ER-13855,255,62,1,44,45.248,2,0.2,56.559999999999995,3.9592,0.08750000000000001,2,0
7784,CA-2016-162236,FUR-TA-10002533,ER-13855,255,62,1,44,876.3,10,0.4,1460.5,-292.1,-0.33333333333333337,2,1
7785,CA-2016-162236,OFF-SU-10003505,ER-13855,255,62,1,44,185.376,2,0.2,231.72,-34.758,-0.1875,2,0
7786,US-2014-111353,OFF-LA-10002762,PB-19150,504,777,2,30,25.06,2,0.0,25.06,11.7782,0.47000000000000003,7,0
7787,US-2016-117037,OFF-BI-10000279,LW-17215,625,245,3,156,2.89,1,0.8,14.450000000000005,-4.7685,-1.6500000000000001,3,1
7788,US-2016-117037,OFF-FA-10000936,LW-17215,625,245,3,156,7.896,3,0.2,9.87,2.4675,0.3125,3,0
7789,US-2016-117037,FUR-FU-10004973,LW-17215,625,245,3,156,22.608,3,0.6,56.519999999999996,-10.1736,-0.45,3,1
7790,US-2016-117037,OFF-PA-10000791,LW-17215,625,245,3,156,30.528,8,0.2,38.16,9.54,0.3125,3,0
7791,CA-2017-160801,OFF-BI-10001132,FG-14260,21,21,4,75,4.842,3,0.7,16.139999999999997,-3.3894,-0.7000000000000001,0,1
7792,CA-2016-108364,OFF-BI-10002012,BP-11050,1055,436,2,37,1.8,5,0.8,9.000000000000002,-2.88,-1.5999999999999999,5,1
7793,CA-2017-169362,TEC-AC-10001383,SP-20860,387,454,3,163,39.984,2,0.2,49.98,-1.4994,-0.0375,3,0
7794,CA-2015-127481,OFF-PA-10002036,JD-15895,296,84,1,122,32.4,5,0.0,32.4,15.876,0.49,3,0
7795,CA-2015-127481,OFF-PA-10002377,JD-15895,296,84,1,122,97.88,2,0.0,97.88,48.94,0.5,3,0
7796,CA-2015-112711,TEC-PH-10000526,FM-14380,985,1075,2,140,307.168,4,0.2,383.96,30.7168,0.09999999999999999,6,0
7797,US-2015-145121,OFF-BI-10001078,MP-17965,654,1273,2,265,26.9,5,0.0,26.9,13.181,0.49,4,0
7798,CA-2017-166184,OFF-EN-10004483,HR-14830,669,997,3,46,47.01,3,0.0,47.01,22.0947,0.47000000000000003,3,0
7799,CA-2017-166184,TEC-PH-10002624,HR-14830,669,997,3,46,469.99,1,0.0,469.99,136.2971,0.29,3,0
7800,CA-2017-166184,FUR-CH-10003396,HR-14830,669,997,3,46,207.846,3,0.1,230.94,2.3094,0.011111111111111112,3,0
7801,CA-2017-157413,OFF-ST-10002756,BW-11065,703,922,2,75,324.744,3,0.2,405.93,-77.1267,-0.2375,5,0
7802,CA-2014-143637,FUR-FU-10002813,MS-17710,978,1159,1,254,40.48,2,0.0,40.48,14.5728,0.36000000000000004,5,0
7803,CA-2015-102260,OFF-LA-10003714,SJ-20125,358,121,2,79,12.0,4,0.2,15.0,4.2,0.35000000000000003,4,0
7804,CA-2015-102260,OFF-ST-10003716,SJ-20125,358,121,2,79,720.064,4,0.2,900.0799999999999,-63.0056,-0.08750000000000001,4,0
7805,CA-2015-102260,OFF-ST-10002289,SJ-20125,358,121,2,79,25.424,1,0.2,31.779999999999998,-4.767,-0.18750000000000003,4,0
7806,CA-2015-102260,OFF-AR-10001315,SJ-20125,358,121,2,79,2.816,2,0.2,3.5199999999999996,0.3168,0.11250000000000002,4,0
7807,CA-2015-102260,OFF-BI-10000042,SJ-20125,358,121,2,79,3.204,2,0.7,10.68,-2.5632,-0.8,4,1
7808,US-2016-137295,OFF-BI-10004236,VS-21820,1135,1284,2,315,30.828,7,0.7,102.75999999999998,-24.6624,-0.8,5,1
7809,US-2016-137295,OFF-AR-10001955,VS-21820,1135,1284,2,315,47.616,3,0.2,59.519999999999996,5.952,0.125,5,0
7810,US-2016-137295,TEC-PH-10004080,VS-21820,1135,1284,2,315,108.784,2,0.2,135.98,10.8784,0.09999999999999999,5,0
7811,CA-2016-134334,OFF-PA-10000791,DK-13090,1174,432,3,235,4.77,1,0.0,4.77,2.1465,0.45000000000000007,1,0
7812,CA-2016-134334,OFF-AR-10001770,DK-13090,1174,432,3,235,7.98,3,0.0,7.98,2.0748,0.26,1,0
7813,CA-2016-134334,FUR-TA-10002356,DK-13090,1174,432,3,235,550.431,3,0.3,786.3300000000002,-47.1798,-0.08571428571428572,1,1
7814,CA-2016-134334,FUR-FU-10003274,DK-13090,1174,432,3,235,10.56,6,0.0,10.56,4.6464,0.43999999999999995,1,0
7815,US-2017-109316,FUR-BO-10004834,MG-17680,111,194,3,14,1497.666,2,0.15,1761.96,140.9568,0.09411764705882353,2,0
7816,US-2017-109316,TEC-PH-10000307,MG-17680,111,194,3,14,17.52,2,0.2,21.9,-3.504,-0.2,2,0
7817,CA-2016-138478,OFF-AR-10002240,DP-13390,148,1374,1,284,113.22,3,0.0,113.22,29.4372,0.26,5,0
7818,CA-2016-138478,OFF-PA-10001801,DP-13390,148,1374,1,284,35.88,6,0.0,35.88,17.5812,0.48999999999999994,5,0
7819,CA-2016-138478,OFF-BI-10001120,DP-13390,148,1374,1,284,4535.976,3,0.2,5669.969999999999,1644.2913,0.36250000000000004,5,0
7820,CA-2017-150469,OFF-FA-10000611,CJ-12010,796,290,2,10,11.84,8,0.0,11.84,5.6832,0.48000000000000004,4,0
7821,CA-2017-152436,OFF-ST-10000036,CW-11905,167,390,1,482,592.74,6,0.0,592.74,160.0398,0.27,2,0
7822,CA-2016-169334,OFF-ST-10004950,GW-14605,148,1058,1,281,111.672,9,0.2,139.58999999999997,6.9795,0.0625,3,0
7823,US-2014-115413,OFF-AR-10003770,PP-18955,87,417,2,286,8.64,3,0.0,8.64,2.5056,0.29,6,0
7824,US-2014-115413,TEC-AC-10002800,PP-18955,87,417,2,286,149.97,3,0.0,149.97,52.4895,0.35,6,0
7825,CA-2014-125150,FUR-CH-10002439,PW-19030,1175,236,2,2,232.88,5,0.2,291.09999999999997,17.466,0.07500000000000001,7,0
7826,CA-2015-127327,FUR-CH-10004218,PW-19030,303,1108,2,499,90.882,1,0.1,100.98,15.147,0.16666666666666666,4,0
7827,CA-2017-117114,TEC-PH-10004042,CY-12745,1109,61,2,27,508.768,4,0.2,635.9599999999999,38.1576,0.07500000000000001,5,0
7828,CA-2017-117114,OFF-EN-10001137,CY-12745,1109,61,2,27,9.912,3,0.2,12.39,3.2214,0.32499999999999996,5,0
7829,CA-2015-137302,FUR-CH-10002017,BW-11110,34,490,2,189,63.936,3,0.2,79.92,6.3936,0.1,5,0
7830,CA-2015-137302,OFF-AR-10000588,BW-11110,34,490,2,189,59.52,3,0.0,59.52,15.4752,0.25999999999999995,5,0
7831,CA-2015-137302,TEC-PH-10003174,BW-11110,34,490,2,189,311.976,3,0.2,389.96999999999997,38.997,0.125,5,0
7832,CA-2015-137302,OFF-BI-10001524,BW-11110,34,490,2,189,50.352,3,0.2,62.93999999999999,17.6232,0.35000000000000003,5,0
7833,CA-2016-112382,TEC-PH-10001552,MB-18085,196,1310,2,67,19.136,2,0.2,23.919999999999998,1.9136,0.1,4,0
7834,CA-2015-128958,OFF-AR-10004757,CR-12820,1176,1226,2,583,13.12,5,0.2,16.4,2.132,0.1625,4,0
7835,CA-2015-106257,FUR-TA-10002530,EB-14110,658,787,1,63,241.568,2,0.2,301.96,-15.098,-0.0625,4,0
7836,CA-2015-106257,TEC-PH-10001494,EB-14110,658,787,1,63,479.92,2,0.2,599.9,41.993,0.08750000000000001,4,0
7837,CA-2015-149083,FUR-CH-10004289,SH-19975,13,1239,2,6,307.136,4,0.2,383.92,-11.5176,-0.0375,5,0
7838,CA-2015-149083,OFF-LA-10002945,SH-19975,13,1239,2,6,12.6,2,0.0,12.6,5.796,0.46,5,0
7839,CA-2015-149083,TEC-AC-10002567,SH-19975,13,1239,2,6,159.98,2,0.0,159.98,57.5928,0.36,5,0
7840,US-2014-137869,OFF-EN-10001509,CV-12295,1177,1064,2,194,6.12,3,0.0,6.12,2.8764,0.47,5,0
7841,US-2014-137869,FUR-TA-10003954,CV-12295,1177,1064,2,194,1184.72,4,0.0,1184.72,106.6248,0.09,5,0
7842,CA-2016-116603,OFF-AP-10002892,AT-10735,20,406,2,24,45.96,2,0.0,45.96,13.788,0.3,5,0
7843,CA-2014-158470,OFF-BI-10003638,AG-10390,988,489,1,102,58.05,3,0.0,58.05,26.703,0.46,4,0
7844,CA-2014-158470,OFF-PA-10001569,AG-10390,988,489,1,102,71.28,11,0.0,71.28,34.2144,0.48,4,0
7845,US-2017-123834,FUR-TA-10001676,GM-14500,247,801,2,426,124.404,4,0.3,177.72,-21.3264,-0.17142857142857143,4,1
7846,CA-2015-125976,OFF-PA-10001125,JK-15205,875,654,2,102,154.9,5,0.0,154.9,69.705,0.44999999999999996,5,0
7847,CA-2015-125976,TEC-PH-10002496,JK-15205,875,654,2,102,1871.88,12,0.0,1871.88,561.564,0.3,5,0
7848,CA-2016-128706,FUR-FU-10004053,DW-13540,536,1424,2,33,16.192,2,0.6,40.48,-6.8816,-0.425,4,1
7849,CA-2016-104311,OFF-ST-10000321,AS-10090,441,716,2,275,18.936,3,0.2,23.669999999999998,-3.7872,-0.19999999999999998,4,0
7850,CA-2016-104311,OFF-ST-10002957,AS-10090,441,716,2,275,12.672,3,0.2,15.84,-3.168,-0.25,4,0
7851,CA-2016-104311,OFF-LA-10000973,AS-10090,441,716,2,275,5.04,2,0.2,6.3,1.764,0.35,4,0
7852,CA-2014-169649,OFF-PA-10000143,TS-21205,338,535,2,156,8.448,2,0.2,10.56,2.9568,0.35,6,0
7853,CA-2014-169649,OFF-AP-10003287,TS-21205,338,535,2,156,20.388,2,0.8,101.94000000000003,-53.0088,-2.5999999999999996,6,1
7854,CA-2015-144890,OFF-PA-10001526,SM-20320,708,1233,2,14,9.96,2,0.0,9.96,4.8804,0.48999999999999994,4,0
7855,CA-2017-135587,OFF-AP-10004540,BH-11710,227,1260,2,502,320.64,4,0.0,320.64,89.7792,0.28,5,0
7856,CA-2017-135587,TEC-AC-10001266,BH-11710,227,1260,2,502,52.0,4,0.0,52.0,23.4,0.44999999999999996,5,0
7857,CA-2014-103429,OFF-BI-10004233,LW-16825,993,107,3,24,25.584,2,0.2,31.979999999999997,8.9544,0.35,2,0
7858,CA-2014-103429,TEC-PH-10003505,LW-16825,993,107,3,24,464.0,5,0.0,464.0,134.56,0.29,2,0
7859,CA-2014-103429,OFF-AP-10001005,LW-16825,993,107,3,24,235.95,3,0.0,235.95,77.8635,0.33,2,0
7860,CA-2014-103429,OFF-PA-10001712,LW-16825,993,107,3,24,39.96,4,0.0,39.96,17.982,0.44999999999999996,2,0
7861,CA-2017-152261,OFF-BI-10002353,JA-15970,581,905,2,244,18.528,4,0.7,61.759999999999984,-12.352,-0.6666666666666667,4,1
7862,CA-2015-142993,TEC-AC-10003038,KA-16525,89,873,2,6,17.9,2,0.0,17.9,3.401,0.19,5,0
7863,CA-2015-142993,OFF-ST-10000934,KA-16525,89,873,2,6,81.96,2,0.0,81.96,0.0,0.0,5,0
7864,CA-2015-143364,OFF-ST-10002743,TG-21310,1178,491,1,155,272.736,3,0.2,340.91999999999996,-64.7748,-0.23750000000000002,5,0
7865,CA-2015-143364,OFF-PA-10001846,TG-21310,1178,491,1,155,18.496,4,0.2,23.119999999999997,6.7048,0.3625,5,0
7866,CA-2015-143364,FUR-CH-10004287,TG-21310,1178,491,1,155,441.92,2,0.2,552.4,49.716,0.1125,5,0
7867,CA-2015-143364,FUR-BO-10001608,TG-21310,1178,491,1,155,127.764,6,0.7,425.87999999999994,-191.646,-1.5,5,1
7868,CA-2014-100972,OFF-PA-10000357,DB-13360,85,157,1,364,166.44,3,0.0,166.44,79.8912,0.48,5,0
7869,CA-2016-136994,OFF-PA-10000575,LS-17245,1023,800,2,63,13.38,2,0.0,13.38,6.1548,0.45999999999999996,6,0
7870,US-2017-166233,TEC-AC-10002167,MO-17950,446,363,2,223,24.0,2,0.2,30.0,-2.7,-0.1125,6,0
7871,CA-2017-122112,OFF-EN-10004459,CA-11965,146,366,2,347,24.448,4,0.2,30.56,8.8624,0.36249999999999993,4,0
7872,CA-2016-101672,OFF-LA-10002271,DB-12910,340,878,2,548,6.16,2,0.0,6.16,2.9568,0.48,4,0
7873,CA-2016-101672,FUR-CH-10004063,DB-12910,340,878,2,548,915.136,4,0.2,1143.9199999999998,102.9528,0.1125,4,0
7874,CA-2016-101672,OFF-PA-10004610,DB-12910,340,878,2,548,8.56,2,0.0,8.56,3.852,0.44999999999999996,4,0
7875,CA-2016-101672,OFF-PA-10001878,DB-12910,340,878,2,548,97.82,2,0.0,97.82,45.9754,0.47000000000000003,4,0
7876,CA-2017-168403,OFF-PA-10002036,DK-12835,429,176,2,41,31.104,6,0.2,38.879999999999995,11.2752,0.3625,6,0
7877,CA-2017-168403,OFF-AP-10003278,DK-12835,429,176,2,41,11.176,1,0.2,13.969999999999999,0.8382,0.075,6,0
7878,CA-2015-148705,OFF-LA-10001641,EB-14170,900,1305,2,44,5.04,2,0.2,6.3,1.764,0.35,6,0
7879,CA-2016-160241,FUR-FU-10003806,DR-12940,897,430,1,174,242.176,4,0.6,605.4399999999999,-302.72,-1.2500000000000002,5,1
7880,CA-2016-155747,FUR-TA-10003392,JS-15685,404,1029,2,12,337.176,2,0.4,561.96,-118.0116,-0.35000000000000003,7,1
7881,CA-2017-118017,OFF-AR-10003856,LC-16870,735,1140,1,462,13.344,6,0.2,16.68,1.0008,0.075,3,0
7882,CA-2017-118017,TEC-AC-10002006,LC-16870,735,1140,1,462,76.752,6,0.2,95.93999999999998,10.5534,0.1375,3,0
7883,CA-2017-118017,TEC-AC-10002006,LC-16870,735,1140,1,462,102.336,8,0.2,127.91999999999999,14.0712,0.13749999999999998,3,0
7884,CA-2017-118017,OFF-PA-10002246,LC-16870,735,1140,1,462,10.32,2,0.2,12.9,3.741,0.3625,3,0
7885,CA-2017-118017,OFF-SU-10004782,LC-16870,735,1140,1,462,47.32,7,0.2,59.15,5.915,0.125,3,0
7886,CA-2017-118017,FUR-FU-10004351,LC-16870,735,1140,1,462,23.376,3,0.2,29.22,7.0128,0.3,3,0
7887,CA-2017-118017,FUR-FU-10004270,LC-16870,735,1140,1,462,16.72,5,0.2,20.9,3.344,0.2,3,0
7888,CA-2017-118017,FUR-FU-10004053,LC-16870,735,1140,1,462,16.192,1,0.2,20.24,4.6552,0.2875,3,0
7889,CA-2016-113117,OFF-PA-10000019,JP-15520,766,251,2,595,32.4,5,0.0,32.4,15.552,0.48,6,0
7890,CA-2016-148684,OFF-AR-10003811,TS-21655,592,724,2,146,19.89,9,0.0,19.89,5.3703,0.27,4,0
7891,CA-2016-148684,TEC-AC-10001838,TS-21655,592,724,2,146,399.98,2,0.0,399.98,171.9914,0.43,4,0
7892,CA-2016-148684,FUR-FU-10003553,TS-21655,592,724,2,146,343.85,5,0.0,343.85,137.54,0.39999999999999997,4,0
7893,CA-2016-148684,OFF-PA-10003302,TS-21655,592,724,2,146,106.32,3,0.0,106.32,49.9704,0.47000000000000003,4,0
7894,CA-2017-125367,OFF-BI-10002412,NM-18445,284,246,2,165,13.92,3,0.2,17.4,4.35,0.3125,7,0
7895,CA-2017-124744,OFF-BI-10002852,EH-14125,549,644,2,596,82.4,5,0.0,82.4,40.376,0.48999999999999994,4,0
7896,CA-2017-124744,OFF-BI-10000145,EH-14125,549,644,2,596,6.24,2,0.0,6.24,3.0576,0.48999999999999994,4,0
7897,CA-2017-124744,OFF-PA-10001970,EH-14125,549,644,2,596,447.84,8,0.0,447.84,219.4416,0.49,4,0
7898,CA-2017-128363,OFF-AP-10001563,DC-12850,803,239,2,32,272.048,7,0.2,340.06,30.6054,0.1125,5,0
7899,CA-2017-128363,OFF-BI-10001359,DC-12850,803,239,2,32,1614.582,6,0.7,5381.94,-1237.8462,-0.7666666666666666,5,1
7900,CA-2017-128363,OFF-FA-10003495,DC-12850,803,239,2,32,24.32,5,0.2,30.4,9.12,0.37499999999999994,5,0
7901,CA-2017-128363,TEC-AC-10003709,DC-12850,803,239,2,32,1.584,2,0.2,1.98,0.4752,0.3,5,0
7902,CA-2017-128363,FUR-FU-10003268,DC-12850,803,239,2,32,31.984,1,0.2,39.98,0.0,0.0,5,0
7903,CA-2017-128363,OFF-EN-10003845,DC-12850,803,239,2,32,14.76,5,0.2,18.45,4.797,0.325,5,0
7904,CA-2017-128363,FUR-CH-10002073,DC-12850,803,239,2,32,423.648,2,0.2,529.56,47.6604,0.1125,5,0
7905,CA-2015-126669,OFF-PA-10001357,DO-13645,210,51,2,67,76.64,2,0.2,95.8,26.824,0.35000000000000003,6,0
7906,US-2015-118766,OFF-EN-10001415,LS-16975,53,421,2,163,4.464,1,0.2,5.58,1.674,0.37499999999999994,7,0
7907,US-2015-118766,OFF-BI-10002813,LS-16975,53,421,2,163,3.96,10,0.8,19.800000000000004,-6.93,-1.75,7,1
7908,CA-2016-112585,OFF-AP-10003849,RW-19630,680,1031,3,35,715.64,2,0.0,715.64,178.91,0.25,3,0
7909,CA-2016-149762,FUR-TA-10004147,RD-19720,276,1287,2,597,268.704,3,0.2,335.88,6.7176,0.024999999999999998,4,0
7910,CA-2016-149762,OFF-AR-10001662,RD-19720,276,1287,2,597,21.92,8,0.0,21.92,5.9184,0.26999999999999996,4,0
7911,CA-2016-149762,OFF-ST-10001558,RD-19720,276,1287,2,597,48.72,3,0.0,48.72,7.308,0.15,4,0
7912,CA-2016-149762,FUR-BO-10001337,RD-19720,276,1287,2,597,205.666,2,0.15,241.96,-12.098,-0.05882352941176471,4,0
7913,CA-2016-167605,FUR-FU-10001602,RB-19570,237,568,1,587,30.344,2,0.6,75.86,-31.8612,-1.05,2,1
7914,US-2017-105697,OFF-ST-10003996,JE-15715,327,152,3,178,25.696,2,0.2,32.12,1.9272,0.075,2,0
7915,CA-2017-165323,TEC-MA-10003673,SR-20740,47,549,2,24,3404.5,5,0.0,3404.5,1668.205,0.49,4,0
7916,CA-2017-165323,TEC-AC-10004992,SR-20740,47,549,2,24,101.34,3,0.0,101.34,8.1072,0.08,4,0
7917,CA-2015-110891,FUR-CH-10002880,PO-19195,313,28,2,12,344.372,4,0.3,491.96000000000004,-93.4724,-0.2714285714285714,4,1
7918,CA-2017-100783,OFF-AR-10000380,JK-16120,508,566,1,211,30.384,1,0.2,37.98,3.798,0.125,4,0
7919,CA-2015-152513,OFF-BI-10002706,JP-16135,434,952,1,143,22.848,2,0.2,28.56,7.4256,0.325,4,0
7920,CA-2017-139822,OFF-ST-10000943,Dp-13240,176,297,2,506,38.62,2,0.0,38.62,10.8136,0.27999999999999997,6,0
7921,CA-2017-139822,TEC-AC-10001090,Dp-13240,176,297,2,506,59.98,2,0.0,59.98,10.7964,0.18000000000000002,6,0
7922,CA-2017-107713,OFF-BI-10002026,JB-16000,678,295,2,210,174.3,3,0.0,174.3,81.921,0.47000000000000003,4,0
7923,CA-2017-134096,TEC-PH-10000526,PP-18955,242,366,2,476,383.96,5,0.2,479.94999999999993,38.396,0.1,5,0
7924,CA-2017-134096,OFF-BI-10004002,PP-18955,242,366,2,476,15.57,3,0.7,51.89999999999999,-11.418,-0.7333333333333333,5,1
7925,CA-2016-125843,OFF-BI-10002309,RF-19840,573,766,3,29,22.32,4,0.0,22.32,10.7136,0.48,3,0
7926,CA-2016-125843,OFF-LA-10003923,RF-19840,573,766,3,29,103.6,7,0.0,103.6,51.8,0.5,3,0
7927,CA-2017-120404,TEC-AC-10003433,KH-16330,226,222,1,46,2.97,3,0.0,2.97,1.3365,0.44999999999999996,4,0
7928,CA-2017-120404,TEC-PH-10001363,KH-16330,226,222,1,46,569.99,1,0.0,569.99,170.997,0.30000000000000004,4,0
7929,CA-2017-120404,FUR-FU-10000820,KH-16330,226,222,1,46,50.97,3,0.0,50.97,9.1746,0.18,4,0
7930,CA-2017-167549,FUR-TA-10004767,EM-14200,801,945,3,163,298.116,6,0.3,425.88,-4.2588,-0.014285714285714287,2,1
7931,CA-2016-120082,OFF-AR-10001955,DK-12835,870,1197,1,24,59.52,3,0.0,59.52,17.856,0.3,2,0
7932,US-2016-168095,FUR-CH-10004886,MC-17425,693,1181,2,41,230.28,3,0.2,287.84999999999997,23.028,0.09999999999999999,5,0
7933,US-2016-168095,OFF-PA-10003641,MC-17425,693,1181,2,41,105.52,5,0.2,131.89999999999998,34.294,0.32499999999999996,5,0
7934,CA-2017-166093,OFF-EN-10003134,RW-19540,630,1044,2,91,23.36,2,0.0,23.36,11.68,0.5,7,0
